AccessionId	CDC	Pango	Collected	Country
SRR18130142	Omicron	BA.1	1/18/2022	USA
SRR18130143	Omicron	BA.1	1/14/2022	USA
SRR18130144	Omicron	BA.1	1/14/2022	USA
SRR18130145	Omicron	BA.1	1/14/2022	USA
SRR18130146	Omicron	BA.1	1/14/2022	USA
SRR18130147	Omicron	BA.1	1/14/2022	USA
SRR18130148	Omicron	BA.1	1/14/2022	USA
SRR18130149	Omicron	BA.1	12/30/2021	USA
SRR18130150	Omicron	BA.1	12/29/2021	USA
SRR18130151	Omicron	BA.1	12/28/2021	USA
SRR18130152	Omicron	BA.1	12/28/2021	USA
SRR18130153	Omicron	BA.1	1/18/2022	USA
SRR18130154	Omicron	BA.1	12/28/2021	USA
SRR18130155	Omicron	BA.1	12/28/2021	USA
SRR18130156	Omicron	BA.1	12/28/2021	USA
SRR18130157	Omicron	BA.1	12/28/2021	USA
SRR18130158	Omicron	BA.1	12/28/2021	USA
SRR18130159	Omicron	BA.1	12/28/2021	USA
SRR18130160	Omicron	BA.1	12/28/2021	USA
SRR18130161	Omicron	BA.1	12/28/2021	USA
SRR18130162	Omicron	BA.1	12/28/2021	USA
SRR18130163	Omicron	BA.1	12/28/2021	USA
SRR18130164	Omicron	BA.1	1/18/2022	USA
SRR18130165	Omicron	BA.1	12/30/2021	USA
SRR18130166	Omicron	BA.1	12/28/2021	USA
SRR18130167	Omicron	BA.1	12/28/2021	USA
SRR18130168	Omicron	BA.1	12/28/2021	USA
SRR18130169	Omicron	BA.1	12/28/2021	USA
SRR18130170	Omicron	BA.1	12/28/2021	USA
SRR18130171	Omicron	BA.1	12/29/2021	USA
SRR18130172	Omicron	BA.1	12/28/2021	USA
SRR18130173	Omicron	BA.1	12/28/2021	USA
SRR18130174	Omicron	BA.1	12/28/2021	USA
SRR18130175	Omicron	BA.1	12/28/2021	USA
SRR18130176	Omicron	BA.1	12/29/2021	USA
SRR18130177	Omicron	BA.1	12/28/2021	USA
SRR18130178	Omicron	BA.1	12/29/2021	USA
SRR18130179	Omicron	BA.1	12/28/2021	USA
SRR18130180	Omicron	BA.1	12/28/2021	USA
SRR18130181	Omicron	BA.1	12/28/2021	USA
SRR18130182	Omicron	BA.1	12/28/2021	USA
SRR18130183	Omicron	BA.1	12/28/2021	USA
SRR18130184	Omicron	BA.1	12/28/2021	USA
SRR18130185	Omicron	BA.1	12/29/2021	USA
SRR18130186	Omicron	BA.1	12/29/2021	USA
SRR18130187	Omicron	BA.1	12/28/2021	USA
SRR18130188	Omicron	BA.1	12/28/2021	USA
SRR18130189	Omicron	BA.1	12/30/2021	USA
SRR18130190	Omicron	BA.1	1/15/2022	USA
SRR18130191	Omicron	BA.1	1/15/2022	USA
SRR18130192	Omicron	BA.1	1/15/2022	USA
SRR18130193	Omicron	BA.1	1/15/2022	USA
SRR18130194	Omicron	BA.1	1/15/2022	USA
SRR18130195	Omicron	BA.1	1/15/2022	USA
SRR18130196	Omicron	BA.1	1/15/2022	USA
SRR18130197	Omicron	BA.1	1/18/2022	USA
SRR18130198	Omicron	BA.1	1/15/2022	USA
SRR18130199	Omicron	BA.1	1/15/2022	USA
SRR18130200	Omicron	BA.1	1/15/2022	USA
SRR18130201	Omicron	BA.1	1/15/2022	USA
SRR18130202	Omicron	BA.1	1/15/2022	USA
SRR18130203	Omicron	BA.1	1/15/2022	USA
SRR18130204	Omicron	BA.1	1/15/2022	USA
SRR18130205	Omicron	BA.1	1/15/2022	USA
SRR18130207	Omicron	BA.1	1/15/2022	USA
SRR18130208	Omicron	BA.1	1/18/2022	USA
SRR18130209	Omicron	BA.1	12/23/2021	USA
SRR18130210	Omicron	BA.1	1/15/2022	USA
SRR18130211	Omicron	BA.1	1/15/2022	USA
SRR18130212	Omicron	BA.1	1/15/2022	USA
SRR18130213	Omicron	BA.1	1/15/2022	USA
SRR18130214	Omicron	BA.1	1/15/2022	USA
SRR18130215	Omicron	BA.1	1/15/2022	USA
SRR18130216	Omicron	BA.1	1/15/2022	USA
SRR18130217	Omicron	BA.1	1/15/2022	USA
SRR18130218	Omicron	BA.1	1/15/2022	USA
SRR18130219	Omicron	BA.1	1/15/2022	USA
SRR18130220	Omicron	BA.1	1/18/2022	USA
SRR18130221	Omicron	BA.1	1/15/2022	USA
SRR18130222	Omicron	BA.1	1/15/2022	USA
SRR18130223	Omicron	BA.1	1/15/2022	USA
SRR18130224	Omicron	BA.1	1/14/2022	USA
SRR18130225	Omicron	BA.1	1/14/2022	USA
SRR18130226	Omicron	BA.1	1/14/2022	USA
SRR18130227	Omicron	BA.1	1/14/2022	USA
SRR18130228	Omicron	BA.1	1/14/2022	USA
SRR18130229	Omicron	BA.1	1/14/2022	USA
SRR18130230	Omicron	BA.1	1/14/2022	USA
SRR18130231	Omicron	BA.1	1/18/2022	USA
SRR18130232	Omicron	BA.1	1/14/2022	USA
SRR18130233	Omicron	BA.1	1/14/2022	USA
SRR18130234	Omicron	BA.1	1/14/2022	USA
SRR18130235	Omicron	BA.1	1/14/2022	USA
SRR18130236	Omicron	BA.1	1/14/2022	USA
SRR18130237	Omicron	BA.1	1/14/2022	USA
SRR18130238	Omicron	BA.1	12/22/2021	USA
SRR18130239	Omicron	BA.1	12/22/2021	USA
SRR18130240	Omicron	BA.1	12/22/2021	USA
SRR18130241	Omicron	BA.1	12/22/2021	USA
SRR18130242	Omicron	BA.1	12/22/2021	USA
SRR18130243	Omicron	BA.1	12/23/2021	USA
SRR18130244	Omicron	BA.1	12/22/2021	USA
SRR18130245	Omicron	BA.1	12/22/2021	USA
SRR18130246	Omicron	BA.1	12/22/2021	USA
SRR18130247	Omicron	BA.1	12/22/2021	USA
SRR18130248	Omicron	BA.1	12/22/2021	USA
SRR18130249	Omicron	BA.1	12/22/2021	USA
SRR18130250	Omicron	BA.1	12/22/2021	USA
SRR18130251	Omicron	BA.1	12/22/2021	USA
SRR18130252	Omicron	BA.1	12/22/2021	USA
SRR18130253	Omicron	BA.1	12/22/2021	USA
SRR18130255	Omicron	BA.1	12/22/2021	USA
SRR18130256	Omicron	BA.1	12/22/2021	USA
SRR18130257	Omicron	BA.1	12/22/2021	USA
SRR18130258	Omicron	BA.1	12/22/2021	USA
SRR18130259	Omicron	BA.1	12/22/2021	USA
SRR18130260	Omicron	BA.1	12/22/2021	USA
SRR18130261	Omicron	BA.1	12/22/2021	USA
SRR18130262	Omicron	BA.1	12/28/2021	USA
SRR18130263	Omicron	BA.1	12/28/2021	USA
SRR18130264	Omicron	BA.1	12/30/2021	USA
SRR18130265	Omicron	BA.1	12/28/2021	USA
SRR18130266	Omicron	BA.1	12/28/2021	USA
SRR18130267	Omicron	BA.1	12/28/2021	USA
SRR18130268	Omicron	BA.1	12/30/2021	USA
SRR18130269	Omicron	BA.1	12/30/2021	USA
SRR18130270	Omicron	BA.1	12/30/2021	USA
SRR18130271	Omicron	BA.1	1/15/2022	USA
SRR18130272	Omicron	BA.1	1/15/2022	USA
SRR18130273	Omicron	BA.1	1/15/2022	USA
SRR18130274	Omicron	BA.1	1/15/2022	USA
SRR18130275	Omicron	BA.1	1/15/2022	USA
SRR18130276	Omicron	BA.1	1/15/2022	USA
SRR18130278	Omicron	BA.1	1/15/2022	USA
SRR18130279	Omicron	BA.1	1/15/2022	USA
SRR18130280	Omicron	BA.1	1/18/2022	USA
SRR18130281	Omicron	BA.1	1/15/2022	USA
SRR18130282	Omicron	BA.1	1/15/2022	USA
SRR18130283	Omicron	BA.1	1/15/2022	USA
SRR18130284	Omicron	BA.1	1/15/2022	USA
SRR18130285	Omicron	BA.1	1/15/2022	USA
SRR18130286	Omicron	BA.1	1/15/2022	USA
SRR18130287	Omicron	BA.1	1/15/2022	USA
SRR18130288	Omicron	BA.1	1/15/2022	USA
SRR18130289	Omicron	BA.1	1/15/2022	USA
SRR18130290	Omicron	BA.1	1/15/2022	USA
SRR18130291	Omicron	BA.1	1/18/2022	USA
SRR18130292	Omicron	BA.1	1/15/2022	USA
SRR18130293	Omicron	BA.1	1/15/2022	USA
SRR18130294	Omicron	BA.1	1/15/2022	USA
SRR18130295	Omicron	BA.1	1/14/2022	USA
SRR18130296	Omicron	BA.1	1/14/2022	USA
SRR18130297	Omicron	BA.1	1/18/2022	USA
SRR18130298	Omicron	BA.1	1/14/2022	USA
SRR18130299	Omicron	BA.1	1/14/2022	USA
SRR18130300	Omicron	BA.1	1/14/2022	USA
SRR18130301	Omicron	BA.1	1/14/2022	USA
SRR18130302	Omicron	BA.1	1/14/2022	USA
SRR18130303	Omicron	BA.1	1/14/2022	USA
SRR18130304	Omicron	BA.1	1/14/2022	USA
SRR18130305	Omicron	BA.1	1/14/2022	USA
SRR18130306	Omicron	BA.1	1/14/2022	USA
SRR18130307	Omicron	BA.1	1/14/2022	USA
SRR18130308	Omicron	BA.1	1/18/2022	USA
SRR18130309	Omicron	BA.1	1/14/2022	USA
SRR18130310	Omicron	BA.1	1/14/2022	USA
SRR18130311	Omicron	BA.1	1/14/2022	USA
SRR18130312	Omicron	BA.1	1/14/2022	USA
SRR18130313	Omicron	BA.1	1/14/2022	USA
SRR18130314	Omicron	BA.1	1/14/2022	USA
SRR18130315	Omicron	BA.1	1/14/2022	USA
SRR18130316	Omicron	BA.1	1/14/2022	USA
SRR18130317	Omicron	BA.1	1/14/2022	USA
SRR18130318	Omicron	BA.1	1/14/2022	USA
SRR18130319	Omicron	BA.1	1/18/2022	USA
SRR18130320	Omicron	BA.1	12/23/2021	USA
SRR18130321	Omicron	BA.1	12/29/2021	USA
SRR18130322	Omicron	BA.1	12/29/2021	USA
SRR18130323	Omicron	BA.1	12/29/2021	USA
SRR18130324	Omicron	BA.1	12/29/2021	USA
SRR18130325	Omicron	BA.1	12/29/2021	USA
SRR18130326	Omicron	BA.1	12/29/2021	USA
SRR18130327	Omicron	BA.1	12/29/2021	USA
SRR18130328	Omicron	BA.1	12/29/2021	USA
SRR18130329	Omicron	BA.1	12/29/2021	USA
SRR18130330	Omicron	BA.1	12/29/2021	USA
SRR18130331	Omicron	BA.1	1/18/2022	USA
SRR18130332	Omicron	BA.1	12/29/2021	USA
SRR18130333	Omicron	BA.1	12/29/2021	USA
SRR18130334	Omicron	BA.1	12/29/2021	USA
SRR18130335	Omicron	BA.1	12/29/2021	USA
SRR18130336	Omicron	BA.1	12/29/2021	USA
SRR18130337	Omicron	BA.1	12/29/2021	USA
SRR18130338	Omicron	BA.1	12/29/2021	USA
SRR18130339	Omicron	BA.1	12/29/2021	USA
SRR18130340	Omicron	BA.1	12/29/2021	USA
SRR18130341	Omicron	BA.1	12/29/2021	USA
SRR18130342	Omicron	BA.1	1/18/2022	USA
SRR18130343	Omicron	BA.1	12/29/2021	USA
SRR18130344	Omicron	BA.1	12/29/2021	USA
SRR18130345	Omicron	BA.1	12/29/2021	USA
SRR18130346	Omicron	BA.1	12/28/2021	USA
SRR18130347	Omicron	BA.1	12/29/2021	USA
SRR18130348	Omicron	BA.1	12/30/2021	USA
SRR18130349	Omicron	BA.1	12/29/2021	USA
SRR18130350	Omicron	BA.1	12/29/2021	USA
SRR18130351	Omicron	BA.1	1/18/2022	USA
SRR18130352	Omicron	BA.1	12/29/2021	USA
SRR18130353	Omicron	BA.1	12/29/2021	USA
SRR18130354	Omicron	BA.1	12/29/2021	USA
SRR18130355	Omicron	BA.1	12/29/2021	USA
SRR18130356	Omicron	BA.1	12/28/2021	USA
SRR18130357	Omicron	BA.1	12/29/2021	USA
SRR18130358	Omicron	BA.1	12/30/2021	USA
SRR18130359	Omicron	BA.1	12/30/2021	USA
SRR18130360	Omicron	BA.1	12/29/2021	USA
SRR18130361	Omicron	BA.1	12/29/2021	USA
SRR18130362	Omicron	BA.1	1/17/2022	USA
SRR18130363	Omicron	BA.1	12/29/2021	USA
SRR18130364	Omicron	BA.1	12/30/2021	USA
SRR18130365	Omicron	BA.1	12/29/2021	USA
SRR18130366	Omicron	BA.1	12/29/2021	USA
SRR18130367	Omicron	BA.1	12/21/2021	USA
SRR18130368	Omicron	BA.1	12/21/2021	USA
SRR18130369	Omicron	BA.1	12/21/2021	USA
SRR18130370	Omicron	BA.1	12/20/2021	USA
SRR18130371	Omicron	BA.1	12/20/2021	USA
SRR18130372	Omicron	BA.1	12/20/2021	USA
SRR18130373	Omicron	BA.1	12/20/2021	USA
SRR18130374	Omicron	BA.1	12/20/2021	USA
SRR18130375	Omicron	BA.1	12/20/2021	USA
SRR18130376	Omicron	BA.1	12/18/2021	USA
SRR18130377	Omicron	BA.1	12/23/2021	USA
SRR18130379	Omicron	BA.1	12/18/2021	USA
SRR18130380	Omicron	BA.1	12/18/2021	USA
SRR18130381	Omicron	BA.1	12/18/2021	USA
SRR18130382	Omicron	BA.1	1/18/2022	USA
SRR18130383	Omicron	BA.1	1/18/2022	USA
SRR18130384	Omicron	BA.1	1/18/2022	USA
SRR18130385	Omicron	BA.1	1/18/2022	USA
SRR18130386	Omicron	BA.1	1/18/2022	USA
SRR18130387	Omicron	BA.1	1/18/2022	USA
SRR18130388	Omicron	BA.1	12/23/2021	USA
SRR18130389	Omicron	BA.1	1/18/2022	USA
SRR18130390	Omicron	BA.1	1/18/2022	USA
SRR18130391	Omicron	BA.1	1/18/2022	USA
SRR18130392	Omicron	BA.1	1/18/2022	USA
SRR18130393	Omicron	BA.1	1/19/2022	USA
SRR18130394	Omicron	BA.1	1/21/2022	USA
SRR18130395	Omicron	BA.1	1/21/2022	USA
SRR18130396	Omicron	BA.1	1/21/2022	USA
SRR18130397	Omicron	BA.1	1/19/2022	USA
SRR18130398	Omicron	BA.1	1/19/2022	USA
SRR18130399	Omicron	BA.1	1/19/2022	USA
SRR18130400	Omicron	BA.1	1/18/2022	USA
SRR18130401	Omicron	BA.1	12/23/2021	USA
SRR18130402	Omicron	BA.1	1/19/2022	USA
SRR18130403	Omicron	BA.1	1/19/2022	USA
SRR18130404	Omicron	BA.1	1/19/2022	USA
SRR18130405	Omicron	BA.1	1/19/2022	USA
SRR18130406	Omicron	BA.1	1/19/2022	USA
SRR18130407	Omicron	BA.1	1/19/2022	USA
SRR18130408	Omicron	BA.1	1/19/2022	USA
SRR18130409	Omicron	BA.1	1/19/2022	USA
SRR18130410	Omicron	BA.1	1/19/2022	USA
SRR18130411	Omicron	BA.1	1/19/2022	USA
SRR18130412	Omicron	BA.1	1/18/2022	USA
SRR18130413	Omicron	BA.1	1/19/2022	USA
SRR18130414	Omicron	BA.1	1/19/2022	USA
SRR18130415	Omicron	BA.1	1/19/2022	USA
SRR18130416	Omicron	BA.1	1/19/2022	USA
SRR18130417	Omicron	BA.1	1/19/2022	USA
SRR18130418	Omicron	BA.1	1/19/2022	USA
SRR18130419	Omicron	BA.1	1/19/2022	USA
SRR18130420	Omicron	BA.1	1/19/2022	USA
SRR18130421	Omicron	BA.1	1/18/2022	USA
SRR18130422	Omicron	BA.1	1/18/2022	USA
SRR18130423	Omicron	BA.1	1/18/2022	USA
SRR18130424	Omicron	BA.1	1/18/2022	USA
SRR18130425	Omicron	BA.1	1/18/2022	USA
SRR18130426	Omicron	BA.1	1/18/2022	USA
SRR18130427	Omicron	BA.1	1/18/2022	USA
SRR18130428	Omicron	BA.1	1/18/2022	USA
SRR18130429	Omicron	BA.1	1/18/2022	USA
SRR18130430	Omicron	BA.1	1/18/2022	USA
SRR18130431	Omicron	BA.1	1/18/2022	USA
SRR18130432	Omicron	BA.1	1/18/2022	USA
SRR18130433	Omicron	BA.1	1/18/2022	USA
SRR18130434	Omicron	BA.1	1/18/2022	USA
SRR18130435	Omicron	BA.1	1/18/2022	USA
SRR18130436	Omicron	BA.1	1/18/2022	USA
SRR18130437	Omicron	BA.1	1/18/2022	USA
SRR18130438	Omicron	BA.1	1/18/2022	USA
SRR18130439	Omicron	BA.1	1/18/2022	USA
SRR18130440	Omicron	BA.1	1/18/2022	USA
SRR18130441	Omicron	BA.1	1/18/2022	USA
SRR18130442	Omicron	BA.1	1/18/2022	USA
SRR18130443	Omicron	BA.1	1/18/2022	USA
SRR18130444	Omicron	BA.1	1/15/2022	USA
SRR18130445	Omicron	BA.1	12/29/2021	USA
SRR18130446	Omicron	BA.1	12/29/2021	USA
SRR18130447	Omicron	BA.1	12/29/2021	USA
SRR18130448	Omicron	BA.1	12/30/2021	USA
SRR18130449	Omicron	BA.1	12/28/2021	USA
SRR18130450	Omicron	BA.1	12/28/2021	USA
SRR18130451	Omicron	BA.1	1/17/2022	USA
SRR18130452	Omicron	BA.1	12/28/2021	USA
SRR18130453	Omicron	BA.1	12/29/2021	USA
SRR18130454	Omicron	BA.1	12/28/2021	USA
SRR18130455	Omicron	BA.1	12/28/2021	USA
SRR18130456	Omicron	BA.1	12/29/2021	USA
SRR18130457	Omicron	BA.1	12/28/2021	USA
SRR18130458	Omicron	BA.1	12/28/2021	USA
SRR18130459	Omicron	BA.1	12/29/2021	USA
SRR18130460	Omicron	BA.1	12/29/2021	USA
SRR18130461	Omicron	BA.1	12/28/2021	USA
SRR18130462	Omicron	BA.1	1/17/2022	USA
SRR18130463	Omicron	BA.1	12/28/2021	USA
SRR18130464	Omicron	BA.1	12/28/2021	USA
SRR18130465	Omicron	BA.1	12/28/2021	USA
SRR18130466	Omicron	BA.1	12/28/2021	USA
SRR18130467	Omicron	BA.1	12/28/2021	USA
SRR18130468	Omicron	BA.1	12/28/2021	USA
SRR18130469	Omicron	BA.1	12/28/2021	USA
SRR18130470	Omicron	BA.1	12/28/2021	USA
SRR18130471	Omicron	BA.1	12/29/2021	USA
SRR18130472	Omicron	BA.1	12/28/2021	USA
SRR18130473	Omicron	BA.1	1/17/2022	USA
SRR18130475	Omicron	BA.1	12/28/2021	USA
SRR18130476	Omicron	BA.1	12/28/2021	USA
SRR18130477	Omicron	BA.1	12/28/2021	USA
SRR18130478	Omicron	BA.1	12/28/2021	USA
SRR18130479	Omicron	BA.1	12/29/2021	USA
SRR18130480	Omicron	BA.1	12/28/2021	USA
SRR18130481	Omicron	BA.1	12/28/2021	USA
SRR18130482	Omicron	BA.1	12/28/2021	USA
SRR18130483	Omicron	BA.1	12/28/2021	USA
SRR18130484	Omicron	BA.1	12/28/2021	USA
SRR18130485	Omicron	BA.1	12/23/2021	USA
SRR18130486	Omicron	BA.1	12/28/2021	USA
SRR18130487	Omicron	BA.1	12/28/2021	USA
SRR18130488	Omicron	BA.1	12/29/2021	USA
SRR18130489	Omicron	BA.1	12/28/2021	USA
SRR18130490	Omicron	BA.1	12/28/2021	USA
SRR18130491	Omicron	BA.1	12/28/2021	USA
SRR18130492	Omicron	BA.1	12/28/2021	USA
SRR18130493	Omicron	BA.1	1/19/2022	USA
SRR18130494	Omicron	BA.1	1/19/2022	USA
SRR18130495	Omicron	BA.1	1/18/2022	USA
SRR18130496	Omicron	BA.1	1/19/2022	USA
SRR18130497	Omicron	BA.1	1/19/2022	USA
SRR18130498	Omicron	BA.1	1/19/2022	USA
SRR18130500	Omicron	BA.1	1/19/2022	USA
SRR18130501	Omicron	BA.1	1/19/2022	USA
SRR18130502	Omicron	BA.1	1/19/2022	USA
SRR18130503	Omicron	BA.1	1/19/2022	USA
SRR18130504	Omicron	BA.1	1/19/2022	USA
SRR18130505	Omicron	BA.1	1/19/2022	USA
SRR18130506	Omicron	BA.1	1/18/2022	USA
SRR18130507	Omicron	BA.1	1/19/2022	USA
SRR18130508	Omicron	BA.1	1/19/2022	USA
SRR18130509	Omicron	BA.1	1/18/2022	USA
SRR18130510	Omicron	BA.1	1/18/2022	USA
SRR18131173	Omicron	BA.1	1/10/2022	USA
SRR18131183	Omicron	BA.1	1/13/2022	USA
SRR18132579	Omicron	BA.1	12/28/2021	USA
SRR18132580	Omicron	BA.1	12/29/2021	USA
SRR18132581	Omicron	BA.1	12/29/2021	USA
SRR18132582	Omicron	BA.1	12/29/2021	USA
SRR18132583	Omicron	BA.1	12/18/2021	USA
SRR18132584	Omicron	BA.1	12/29/2021	USA
SRR18132585	Omicron	BA.1	12/29/2021	USA
SRR18132586	Omicron	BA.1	12/29/2021	USA
SRR18132587	Omicron	BA.1	12/29/2021	USA
SRR18132588	Omicron	BA.1	12/29/2021	USA
SRR18132589	Omicron	BA.1	12/28/2021	USA
SRR18132590	Omicron	BA.1	12/28/2021	USA
SRR18132592	Omicron	BA.1	12/29/2021	USA
SRR18132593	Omicron	BA.1	12/28/2021	USA
SRR18132594	Omicron	BA.1	12/23/2021	USA
SRR18132595	Omicron	BA.1	12/23/2021	USA
SRR18132596	Delta	AY.44	12/23/2021	USA
SRR18132597	Omicron	BA.1	12/23/2021	USA
SRR18132598	Omicron	BA.1	12/28/2021	USA
SRR18132599	Omicron	BA.1	12/24/2021	USA
SRR18132600	Omicron	BA.1	12/23/2021	USA
SRR18132601	Omicron	BA.1	12/23/2021	USA
SRR18132602	Omicron	BA.1	12/23/2021	USA
SRR18132603	Omicron	BA.1	12/24/2021	USA
SRR18132604	Omicron	BA.1	12/23/2021	USA
SRR18132605	Omicron	BA.1	12/24/2021	USA
SRR18132606	Omicron	BA.1	12/24/2021	USA
SRR18132607	Omicron	BA.1	12/23/2021	USA
SRR18132608	Omicron	BA.1	12/24/2021	USA
SRR18132609	Omicron	BA.1	12/28/2021	USA
SRR18132610	Omicron	BA.1	12/23/2021	USA
SRR18132611	Omicron	BA.1	12/23/2021	USA
SRR18132612	Omicron	BA.1	12/23/2021	USA
SRR18132613	Omicron	BA.1	12/23/2021	USA
SRR18132614	Omicron	BA.1	12/24/2021	USA
SRR18132615	Omicron	BA.1	12/24/2021	USA
SRR18132616	Omicron	BA.1	12/24/2021	USA
SRR18132617	Omicron	BA.1	12/24/2021	USA
SRR18132618	Omicron	BA.1	12/23/2021	USA
SRR18132619	Omicron	BA.1	12/23/2021	USA
SRR18132620	Omicron	BA.1	12/23/2021	USA
SRR18132621	Omicron	BA.1	12/23/2021	USA
SRR18132622	Omicron	BA.1	12/23/2021	USA
SRR18132623	Omicron	BA.1	12/23/2021	USA
SRR18132624	Omicron	BA.1	12/28/2021	USA
SRR18132625	Omicron	BA.1	12/23/2021	USA
SRR18132626	Omicron	BA.1	12/23/2021	USA
SRR18132627	Omicron	BA.1	12/23/2021	USA
SRR18132628	Omicron	BA.1	12/23/2021	USA
SRR18132629	Omicron	BA.1	12/23/2021	USA
SRR18132630	Delta	AY.25.1	12/23/2021	USA
SRR18132631	Omicron	BA.1	12/23/2021	USA
SRR18132632	Omicron	BA.1	12/23/2021	USA
SRR18132633	Omicron	BA.1	12/23/2021	USA
SRR18132634	Omicron	BA.1	12/23/2021	USA
SRR18132635	Omicron	BA.1	12/28/2021	USA
SRR18132636	Omicron	BA.1	12/23/2021	USA
SRR18132637	Omicron	BA.1	12/23/2021	USA
SRR18132638	Omicron	BA.1	12/22/2021	USA
SRR18132639	Omicron	BA.1	12/23/2021	USA
SRR18132640	Omicron	BA.1	12/23/2021	USA
SRR18132641	Omicron	BA.1	12/23/2021	USA
SRR18132642	Omicron	BA.1	12/23/2021	USA
SRR18132643	Omicron	BA.1	12/23/2021	USA
SRR18132644	Omicron	BA.1	12/23/2021	USA
SRR18132645	Delta	AY.39	12/22/2021	USA
SRR18132646	Delta	AY.3	12/22/2021	USA
SRR18132647	Omicron	BA.1	12/22/2021	USA
SRR18132648	Omicron	BA.1	12/22/2021	USA
SRR18132649	Omicron	BA.1	12/22/2021	USA
SRR18132650	Omicron	BA.1	12/22/2021	USA
SRR18132651	Omicron	BA.1	12/22/2021	USA
SRR18132652	Omicron	BA.1	12/22/2021	USA
SRR18132653	Delta	AY.39	12/22/2021	USA
SRR18132655	Omicron	BA.1	12/22/2021	USA
SRR18132656	Omicron	BA.1	12/22/2021	USA
SRR18132657	Omicron	BA.1	12/22/2021	USA
SRR18132658	Omicron	BA.1	12/22/2021	USA
SRR18132659	Omicron	BA.1	12/22/2021	USA
SRR18132660	Omicron	BA.1	12/22/2021	USA
SRR18132661	Omicron	BA.1	12/22/2021	USA
SRR18132662	Omicron	BA.1	12/22/2021	USA
SRR18132663	Omicron	BA.1	12/22/2021	USA
SRR18132664	Omicron	BA.1	12/22/2021	USA
SRR18132665	Omicron	BA.1	12/23/2021	USA
SRR18132666	Omicron	BA.1	12/22/2021	USA
SRR18132667	Omicron	BA.1	12/22/2021	USA
SRR18132668	Omicron	BA.1	12/22/2021	USA
SRR18132669	Omicron	BA.1	12/22/2021	USA
SRR18132670	Omicron	BA.1	12/22/2021	USA
SRR18132671	Omicron	BA.1	12/22/2021	USA
SRR18132672	Omicron	BA.1	12/22/2021	USA
SRR18132673	Omicron	BA.1	12/22/2021	USA
SRR18132674	Omicron	BA.1	12/22/2021	USA
SRR18132675	Omicron	BA.1	12/22/2021	USA
SRR18132676	Omicron	BA.1	12/23/2021	USA
SRR18132677	Delta	AY.25.2	12/22/2021	USA
SRR18132678	Omicron	BA.1	12/22/2021	USA
SRR18132679	Omicron	BA.1	12/22/2021	USA
SRR18132680	Omicron	BA.1	12/22/2021	USA
SRR18132681	Omicron	BA.1	12/22/2021	USA
SRR18132682	Omicron	BA.1	12/22/2021	USA
SRR18132683	Omicron	BA.1	12/22/2021	USA
SRR18132684	Omicron	BA.1	12/22/2021	USA
SRR18132685	Omicron	BA.1	12/22/2021	USA
SRR18132686	Omicron	BA.1	12/22/2021	USA
SRR18132687	Omicron	BA.1	12/23/2021	USA
SRR18132688	Omicron	BA.1	12/22/2021	USA
SRR18132689	Omicron	BA.1	12/22/2021	USA
SRR18132690	Omicron	BA.1	12/22/2021	USA
SRR18132691	Omicron	BA.1	12/22/2021	USA
SRR18132692	Omicron	BA.1	12/22/2021	USA
SRR18132693	Omicron	BA.1	12/22/2021	USA
SRR18132694	Omicron	BA.1	12/23/2021	USA
SRR18132695	Omicron	BA.1	12/22/2021	USA
SRR18132696	Omicron	BA.1	12/22/2021	USA
SRR18132697	Omicron	BA.1	12/22/2021	USA
SRR18132698	Omicron	BA.1	12/22/2021	USA
SRR18132699	Omicron	BA.1	12/22/2021	USA
SRR18132700	Omicron	BA.1	12/23/2021	USA
SRR18132701	Omicron	BA.1	12/22/2021	USA
SRR18132702	Omicron	BA.1	12/22/2021	USA
SRR18132703	Omicron	BA.1	12/23/2021	USA
SRR18132704	Omicron	BA.1	12/23/2021	USA
SRR18132705	Omicron	BA.1	12/23/2021	USA
SRR18132706	Omicron	BA.1	12/23/2021	USA
SRR18132707	Omicron	BA.1	12/22/2021	USA
SRR18132708	Omicron	BA.1	12/22/2021	USA
SRR18132709	Omicron	BA.1	12/22/2021	USA
SRR18132710	Omicron	BA.1	12/22/2021	USA
SRR18132711	Omicron	BA.1	12/22/2021	USA
SRR18132712	Omicron	BA.1	12/22/2021	USA
SRR18132713	Omicron	BA.1	12/22/2021	USA
SRR18132714	Omicron	BA.1	12/21/2021	USA
SRR18132715	Omicron	BA.1	12/21/2021	USA
SRR18132716	Omicron	BA.1	12/21/2021	USA
SRR18132717	Omicron	BA.1	12/23/2021	USA
SRR18132718	Omicron	BA.1	12/21/2021	USA
SRR18132719	Omicron	BA.1	12/21/2021	USA
SRR18132720	Omicron	BA.1	12/21/2021	USA
SRR18132721	Omicron	BA.1	12/21/2021	USA
SRR18132722	Omicron	BA.1	12/21/2021	USA
SRR18132723	Omicron	BA.1	12/21/2021	USA
SRR18132724	Omicron	BA.1	12/22/2021	USA
SRR18132725	Omicron	BA.1	12/21/2021	USA
SRR18132726	Omicron	BA.1	12/21/2021	USA
SRR18132727	Omicron	BA.1	12/21/2021	USA
SRR18132728	Omicron	BA.1	12/23/2021	USA
SRR18132729	Omicron	BA.1	12/21/2021	USA
SRR18132730	Omicron	BA.1	12/21/2021	USA
SRR18132731	Omicron	BA.1	12/21/2021	USA
SRR18132732	Omicron	BA.1	12/21/2021	USA
